SK_ID_CURR,TARGET
100965,0.7291162923593243
100970,0.2630160562325452
100982,0.6571000079654603
100983,0.7867423592901605
100984,0.2859266221808315
100987,0.3613088874122301
100997,0.4159898364312481
100998,0.6313087909056828
101002,0.3313141687645332
101005,0.753109253557877
101008,0.8543499352596688
101020,0.5498578362722932
101021,0.17745516366926786
101024,0.4149306374165617
101025,0.7099859933609132
101026,0.30198750042391875
101031,0.1581398423062377
101041,0.22040969348870648
101051,0.0783269579220902
101055,0.5497400727555856
101056,0.8361882936505071
101057,0.48982038608073986
101064,0.19488728407747954
101079,0.5923100995489068
101087,0.25407294180672546
101090,0.19838088631683204
101092,0.4835195465547984
101097,0.5342542170509834
101099,0.20171320823439626
101107,0.5758729263798311
101118,0.46828868877350477
101125,0.5363809156827731
101126,0.18401916047090455
101128,0.09732149794768019
101136,0.5452990292221205
101140,0.7781394960577245
101149,0.6571990818233379
101160,0.4956443045382106
101169,0.7823038511120719
101181,0.21230202112185353
101186,0.17797529050272592
101190,0.47750834769347095
101193,0.4851722540354768
101194,0.5384494330579006
101198,0.6530050946930329
101200,0.3094391508286037
101204,0.2754241217185253
101211,0.3705426928355294
101213,0.4728983223974785
101223,0.34648689464284815
101225,0.5514263502159993
101237,0.5795455869181011
101243,0.46409047928295943
101244,0.5658463901610543
101258,0.1577647297984189
101259,0.7617471579063234
101268,0.7062683986060142
101269,0.16895037016731299
101271,0.5108819255292161
101279,0.3234433614865645
101281,0.4669171926622216
101287,0.16165048553043007
101292,0.3244862055616337
101294,0.24973673017266176
101296,0.47954047882872114
101297,0.13786650140303347
101299,0.4565953121851615
101301,0.3003823319512152
101305,0.4409974793528893
101308,0.5816396167155373
101318,0.13889003344878406
101327,0.7986184987138534
101329,0.14012128869580848
101332,0.33114994240652507
101337,0.47445146096922897
101343,0.16697515876143437
101345,0.25031855462559793
101346,0.1506599815128704
101353,0.13602885600284487
101354,0.6634752729406355
101355,0.7107696823619631
101356,0.16204529137156598
101362,0.31598562277538905
101363,0.8185442221751534
101365,0.18280468301135838
101366,0.4780342852827781
101367,0.6846067494062625
101368,0.20681751732276582
101374,0.6575860774843001
101380,0.12388067523303176
101383,0.26203975177337413
101398,0.15801548808988145
101399,0.722978433049567
101401,0.7750787459741734
101412,0.24555551308402146
101426,0.4859340405266768
101427,0.8667261821751654
101428,0.7022151983849995
101429,0.7862945775456933
101434,0.27093606058822933
101440,0.5378901686059097
101448,0.5279051470505031
101449,0.5496362735866774
101465,0.15641866240503188
101467,0.15031814525949502
101472,0.497140244851661
101478,0.6248538839415729
101497,0.28434584330558765
101504,0.7032232047852328
101547,0.15506692625271462
101548,0.6326926605404203
101555,0.6116376442180482
101570,0.21988225250156074
101572,0.4024149205277627
101578,0.23443778041253607
101580,0.6767092742436085
101588,0.6323067723658173
101602,0.2645419784256529
101610,0.42489783212752225
101614,0.37648561204777703
101616,0.2250994930270001
101643,0.6045584509546015
101644,0.3096143040375855
101649,0.3311903842865192
101650,0.6184991271157896
101665,0.1591425397333521
101667,0.5455441121760654
101669,0.34240634322603414
101674,0.5436705241640106
101675,0.13839004191341964
101678,0.49923415754291434
101682,0.39617989609691195
101686,0.38304793316089847
101697,0.7505679992859943
101700,0.8906740414521859
101711,0.19057841240867485
101714,0.31500093186505934
101715,0.8380640743549708
101728,0.30751209530816964
101732,0.629071942257662
101757,0.6116144668423876
101758,0.34169257055020097
101759,0.5700761870218896
101762,0.16486146790786924
101764,0.4534753715555317
101780,0.8396778440646215
101784,0.11859251538647714
101789,0.1797895322248737
101816,0.5042244530370048
101819,0.3156810461424308
101827,0.15073852093935902
101863,0.5720633751554656
101867,0.43018743071608606
101870,0.1443342195185543
101873,0.8180501195544639
101878,0.6167503883737169
101879,0.1985265861636584
101880,0.21826364458463576
101887,0.33627105592025464
101897,0.21686340083778585
101901,0.5904203119798841
101903,0.7692574414434113
101920,0.16438798534847793
101921,0.3666639482535303
101922,0.3836120823562402
101961,0.5440719355730368
101962,0.14418457680487617
101971,0.37490479715530195
101976,0.8517750454483193
102002,0.6424889057628284
102005,0.31006787910605227
102007,0.8439432539837542
102017,0.18086170015738795
102019,0.805736122321411
102029,0.21792193054081932
102051,0.764786903949353
102052,0.10564453081267292
102054,0.1471755704002698
102062,0.45070551414381965
102067,0.6846463395015472
102068,0.4061098308458398
102070,0.3341838608877982
102090,0.46050424670351836
102092,0.31514683594891973
102099,0.6625600019211217
102100,0.33253119403006526
102112,0.49322027694275067
102113,0.2855060371474814
102122,0.7905996611124131
102123,0.3677057512427957
102125,0.2868346023869179
102126,0.7666122559865929
102146,0.29005510799387496
102147,0.5950728866525316
102151,0.27570472988057876
102158,0.5639888625848548
102159,0.2802590045484573
102162,0.3726166481051817
102165,0.35737955538228905
102166,0.11525868173280646
102174,0.11686331547195426
102193,0.7044867764737776
102198,0.35158920003138494
102205,0.49074517740274737
102206,0.12313016395273249
102218,0.22568515281910137
102221,0.17757573429528503
102230,0.42426385317944276
102238,0.3512886660149289
102248,0.31441996961493823
102252,0.7778965653947032
102259,0.4245463398944824
102262,0.6677291718651165
102273,0.4983040789066468
102286,0.6006978146113243
102293,0.09769698305496405
102294,0.3397100439926962
102296,0.364366509997573
102298,0.5297249424680736
102303,0.21244499627245603
102309,0.32460316470506584
102315,0.2959150042418834
102340,0.20002412645648585
102342,0.4803608119914679
102344,0.28126462224131826
102346,0.4921649677764021
102347,0.101739336246249
102374,0.3785342973221538
102380,0.133275763379038
102387,0.28450593513086403
102393,0.15032736648796097
102403,0.14307220547103752
102413,0.3533298381945737
102414,0.11335455756310982
102415,0.33756172754790154
102416,0.4725419867530056
102439,0.3529806452738591
102441,0.32512392588373756
102443,0.08481860657426736
102444,0.5574831829008225
102445,0.5752471651616309
102448,0.24791181018975222
102449,0.4451472894579229
102450,0.8020024979873711
102456,0.1701642418807713
102458,0.5629612767827131
102459,0.2333295403252306
102465,0.14478632433173405
102470,0.7530025879266379
102471,0.336777458015072
102475,0.33111907679725194
102476,0.643989061265362
102506,0.4146039764852774
102509,0.31780255424355375
102519,0.24768259963266803
102522,0.4410579556554111
102545,0.23888906453992909
102549,0.3402121633889972
102562,0.12970799378569528
102563,0.22037194421153092
102568,0.6457463891119127
102582,0.3870167356946869
102592,0.12012807316197126
102597,0.6346759746045311
102605,0.3541978731028653
102614,0.13763522307161674
102617,0.6726471911749365
102634,0.44642603382935053
102652,0.317963718179284
102655,0.10011893325834897
102671,0.4783442618250869
102694,0.7583483970608165
102701,0.3601677465409536
102703,0.12255791367501948
102704,0.18467601523124605
102713,0.08599523941031115
102720,0.6287218510848736
102731,0.39159990586661575
102733,0.21807105440099658
102749,0.18436135649937155
102755,0.37300060147381
102763,0.12098707507286209
102770,0.4225402290060801
102772,0.5637981154686261
102799,0.6977911615993645
102838,0.2007996988111983
102854,0.3172533100684615
102862,0.7131286329577046
102863,0.2808651030923643
102867,0.1665446962057628
102868,0.12235484928640628
102878,0.4700080988613401
102887,0.20202990942727825
102898,0.7341301753345959
102904,0.43263122122054226
102912,0.3767411106968596
102919,0.25877982392289134
102927,0.5359644495369406
102932,0.47540635860327246
102933,0.6054793273191174
102935,0.20255357191455048
102958,0.566675305386887
102969,0.6712596379590086
102971,0.22541131520503077
102975,0.3339095263596714
102979,0.4272357469016884
102982,0.12388790647586853
102987,0.555593067150779
102989,0.3253454001205365
102995,0.5216391644760874
102996,0.2744223686849664
103000,0.3749824776395087
103001,0.4374098394894071
103004,0.30873476493483415
103010,0.19247092637499014
103025,0.7589286435756576
103029,0.3513498866042679
103046,0.6134109383523679
103056,0.386065501881615
103062,0.5649341606646713
103078,0.15378785822568158
103083,0.14714230065950581
103092,0.402782821954908
103096,0.3971555487228729
103097,0.5885293262429571
103102,0.7664895305835544
103112,0.3211034087025989
103132,0.30510504869694755
103144,0.6997559336961833
103145,0.6029284849757064
103146,0.12209336061391393
103147,0.5598511752556216
103158,0.10010036464783921
103171,0.44895058827531703
103173,0.26339113264820857
103184,0.25809747809571304
103195,0.7426612847772078
103196,0.33514110559245747
103206,0.09500773883411756
103230,0.7466627447874448
103231,0.742505909836212
103232,0.2470610108882252
103239,0.5071717548153564
103240,0.6598775525838021
103243,0.2750835195024125
103252,0.6419674849884397
103258,0.219378585556284
103259,0.6570293955462624
103279,0.27773689388238
103280,0.04721980111562129
103286,0.16946534222643436
103287,0.8642031971622912
103290,0.1556668812216385
103298,0.29865175962402574
103315,0.10524346832868836
103319,0.39727672794472846
103334,0.6703950493700768
103336,0.47237347196839247
103345,0.27246922973044313
103368,0.21897118154027395
103371,0.7339341931529386
103377,0.24522929742182006
103398,0.13496915810788102
103404,0.4179536938032697
103408,0.6216728222452452
103410,0.4165819899656003
103418,0.14408296207766494
103420,0.7593422782552915
103432,0.5753571441343123
103433,0.19079667397298927
103436,0.20643437638117645
103440,0.21251643072955326
103453,0.4190245645373116
103459,0.3430858885615336
103460,0.2469459706345534
103461,0.11362244216443335
103462,0.3244596708613447
103473,0.5707825264422058
103474,0.19127684439103593
103475,0.7103556549087621
103478,0.7042850249908297
103480,0.6325540201410517
103484,0.15440958837764976
103494,0.5738918891246663
103513,0.3933183608681746
103515,0.560831635040515
103516,0.770166309680471
103525,0.6363098024730275
103541,0.8237750321214696
103544,0.16018964713166725
103562,0.8394258827918981
103570,0.8380894584895335
103572,0.7650117304144399
103574,0.21488860142192057
103575,0.413478087575492
103591,0.43265428171049547
103594,0.27810081748492593
103609,0.37671285788466363
103613,0.4484400900551354
103614,0.24803943695529687
103615,0.26679276689834847
103624,0.3506779358698459
103625,0.7553625510457435
103628,0.8224241452394923
103629,0.1250388835450995
103647,0.34008405702860994
103648,0.4087313216424706
103651,0.37178887969857954
103658,0.08734039482504134
103668,0.3918045464976412
103669,0.2338213833858337
103676,0.32226505366100694
103682,0.42035229638059346
103683,0.23355018148285264
103689,0.16445691697579856
103725,0.2763326978909005
103733,0.6027548075663889
103744,0.17563954913730478
103762,0.5703755896081175
103771,0.7985852769241286
103773,0.10331148889333411
103783,0.4602853560726899
103784,0.2912311150120369
103808,0.09958393835666074
103812,0.4279142316844989
103813,0.6369787507773764
103814,0.39067630205847675
103818,0.6936662928558254
103824,0.180702297074136
103828,0.11029434506197239
103830,0.8246468853631014
103840,0.20563005871711112
103842,0.6203251609986482
103847,0.7862725076490296
103848,0.34693957990885227
103851,0.17227975622260705
103854,0.5539766716062875
103857,0.669454909047585
103861,0.12270261950369114
103862,0.4446881644794059
103865,0.28727870815017403
103870,0.09275065800826496
103876,0.23124641725213108
103891,0.8779628470882126
103908,0.5863788329093549
103914,0.5324030704201114
103918,0.4972483588854051
103940,0.21513612279166583
103963,0.5914157673734066
103966,0.43833540704891294
103971,0.7350286578060773
103980,0.6308812717787913
103984,0.46801500489514625
103985,0.3002610743104945
103998,0.7528127915607423
104019,0.0719650724336847
104026,0.3188699649846192
104035,0.6337016619272192
104044,0.4283941929287868
104045,0.2513975177180286
104047,0.7511626383677563
104051,0.2537411886369038
104058,0.4614994383269368
104063,0.15025788752124788
104066,0.7160871778360995
104087,0.16417579470815305
104089,0.42478038753980146
104095,0.27903772522946757
104098,0.6171144027374372
104104,0.1523657264900225
104110,0.7989912759956155
104120,0.2936187738639258
104122,0.30726967939057936
104131,0.2384031350157243
104132,0.5382350899684939
104135,0.18428586038748213
104136,0.163811391133405
104149,0.36983115857567517
104150,0.43653661633489854
104156,0.8528602165251863
104165,0.6246279610745148
104175,0.29599766643324
104179,0.4266363306804389
104184,0.5830444092744493
104206,0.13938263754429142
104216,0.8344052630031956
104230,0.6605975289195798
104257,0.23639217794408418
104272,0.20620930203477028
104273,0.444337710549584
104278,0.22904538454359083
104294,0.635083481644154
104295,0.19083803866847215
104297,0.22885540563950799
104298,0.4148820454347477
104308,0.4328285048786321
104318,0.2582500587483144
104319,0.5050743025981137
104320,0.7498170149335616
104327,0.6269662405949855
104334,0.48234492279604135
104344,0.5139281551436479
104350,0.22420833543296603
104351,0.4510994485844131
104354,0.3218390282096107
104369,0.5937512447175243
104376,0.6412643964315918
104381,0.2657554675271225
104384,0.40686952202824267
104391,0.1689857952341187
104394,0.24076373504821708
104398,0.8090315345849237
104402,0.1488447447151357
104408,0.4650708223232335
104409,0.1749855815056896
104410,0.8729807435407633
104412,0.40297287135281823
104417,0.5177283957336136
104424,0.42783437830695326
104426,0.17549286513893583
104435,0.39651996573941584
104445,0.30248299581209603
104458,0.12867922764433654
104460,0.2781756152303187
104466,0.10824369017949101
104472,0.4930166280410652
104473,0.5913715884288031
104479,0.1295776042418592
104480,0.2006938019897348
104482,0.5012729192416723
104499,0.11147570813166877
104501,0.10152380096391146
104502,0.19851945282272213
104506,0.6827471918029728
104510,0.09405422429624821
104512,0.22368648461903914
104520,0.7490242005422398
104528,0.33663964036815575
104529,0.16091683337819773
104541,0.3484304807243207
104578,0.21061768567958183
104584,0.3318415638870529
104588,0.5406164716312174
104602,0.6688076342951886
104610,0.1745221745478866
104611,0.722171542378573
104618,0.4964934210318492
104620,0.42295292121505135
104622,0.09067673134190707
104624,0.37234016374069034
104625,0.6650932184254366
104634,0.45515975399687536
104639,0.6394252520847794
104646,0.22908311763172268
104647,0.2947143873933287
104652,0.28715507211425856
104670,0.5666224131027753
104677,0.14370328448220637
104685,0.6510953095035346
104691,0.23109320542233425
104696,0.4958320031236374
104699,0.10312557875730309
104712,0.3804926878151628
104714,0.16434330308999018
104717,0.5053877611283741
104718,0.18626190907924375
104740,0.4660598475237595
104741,0.17142911600873817
104743,0.06988830258689843
104744,0.18482907850322305
104747,0.5336279258602684
104767,0.37474445339383994
104772,0.7233004981988297
104776,0.8051199072546953
104779,0.17284636727048877
104814,0.24014874510214293
104815,0.10807815617910453
104830,0.5430248207339129
104831,0.6210846704820612
104833,0.3313530979191699
104839,0.198455614444674
104840,0.18367747797227957
104860,0.6393686077234847
104861,0.20081384406959174
104866,0.39710107812603823
104870,0.18525743581594137
104877,0.4797610606943511
104878,0.07507472269197112
104879,0.12124023337395365
104880,0.416288439029918
104899,0.15002846901799
104906,0.30490217721977303
104907,0.5814196224853561
104913,0.6488015117663302
104916,0.5308918289100635
104921,0.4902607959540944
104930,0.2136415679690674
104931,0.767316243167367
104936,0.27259253860234167
104937,0.30759151077449315
104942,0.17451155405312246
104943,0.4997320973408246
104969,0.4730056722217172
104972,0.8019310624879455
104988,0.6708383909290033
105013,0.2331122165722298
105015,0.10117384988500948
105019,0.36664572998594286
105027,0.2595213983407878
105030,0.5033490719706264
105035,0.8386552057698125
105041,0.15626369654839506
105051,0.6655699293594078
105056,0.3136567154398815
105067,0.8980520779809601
105071,0.5032876688982263
105072,0.14065313289011985
105074,0.40758000007125683
105091,0.4063114010805992
105101,0.4144216773567869
105103,0.2822631561337334
105134,0.37667298137429556
105139,0.22433351838313917
105142,0.4879246906538646
105146,0.405658461804214
105163,0.3524054525236947
105168,0.4826046719841274
105172,0.20728508958421532
105176,0.8443361023072525
105195,0.35901632153935226
105196,0.7917201384052204
105197,0.11709636796436763
105203,0.3451342586975461
105223,0.5173745492519104
105227,0.6697562630451745
105228,0.15879325270789946
105230,0.7048480399064391
105231,0.7224519059514825
105239,0.2556179322881843
105242,0.44294234958347894
105244,0.3636361322945776
105245,0.4059663427311852
105248,0.2646645864955455
105249,0.4582712702932613
105266,0.5496594125589993
105271,0.8227483137519322
105276,0.5205003533146131
105282,0.32261419788244106
105292,0.5047600124970009
105297,0.1208059963639145
105332,0.459500732357984
105333,0.19912786350151557
105343,0.32398538644504704
105344,0.21523631725172238
105345,0.6340571946233252
105357,0.3762603774788002
105359,0.3617891031492835
105366,0.3460810017458075
105367,0.3746714641862333
105370,0.10428313587176491
105377,0.19059645456137084
105390,0.23859196239894373
105399,0.06852521753987662
105403,0.5060668877425495
105404,0.38713306470029174
105414,0.2761383065129666
105417,0.5602317170245046
105425,0.6973739722279738
105452,0.49596339134071665
105454,0.6533142586786247
105456,0.5258137425173212
105470,0.326874682924298
105471,0.14676084580640325
105483,0.5354176573579904
105493,0.5374228670542907
105508,0.5254996898070851
105514,0.4763428532639646
105515,0.12908201580437473
105528,0.8428956917486523
105529,0.14763510468609112
105531,0.41233651284811906
105532,0.35108302320239626
105558,0.0969986913420465
105574,0.11722836194118279
105578,0.11080579185121577
105584,0.8195830870523937
105595,0.5476848958837423
105617,0.7254202091069638
105618,0.40893207484232375
105621,0.3097264712749598
105625,0.43040052540482854
105629,0.3575396252999867
105630,0.14590080925240723
105634,0.23796842999016254
105635,0.21666285330179408
105641,0.5956294485165688
105647,0.5486870296246642
105648,0.4230225253583805
105655,0.28481813459446415
105657,0.2625864532294795
105672,0.5651983560693608
105678,0.6763495540524099
105682,0.5604874083193792
105691,0.43982636163656097
105692,0.262363991887319
105706,0.4572108820952359
105712,0.3476383483805573
105720,0.2776769348905957
105734,0.16766192981947306
105735,0.2567188925837209
105736,0.6572792600338473
105737,0.17235803135576805
105738,0.7070762535520988
105740,0.6667181507908788
105744,0.41590004917704715
105747,0.42082561903134663
105749,0.6309747297708257
105754,0.4186280672539429
105758,0.3993143956026447
105760,0.495772883508387
105767,0.6345380526419164
105784,0.5987171050887038
105791,0.2481224884018145
105802,0.7447830497050457
105807,0.636318137015018
105809,0.17458728218624248
105816,0.35974327090691705
105817,0.1084256303698072
105824,0.5203113613658547
105832,0.37649422391262166
105856,0.18848732585654127
105865,0.17373621512287724
105899,0.7720590676997223
105906,0.11163465385976938
105916,0.48398329631753423
105923,0.37797710522259736
105937,0.4458913257005041
105965,0.19377721473832676
105966,0.3104617628376112
105968,0.493511000187047
105973,0.20268803889153778
105976,0.5947574385194977
105978,0.4064063964882792
105979,0.25225415569275794
105991,0.46386563580819185
105998,0.701989413763714
105999,0.19051046670371358
106000,0.7434485792796811
106001,0.2533074417651992
106010,0.5217352425259137
106011,0.18110506048052813
106013,0.7831995772620828
106015,0.13555526678599228
106026,0.15859226482501393
106032,0.21309632684384225
106035,0.819615485448257
106040,0.4772566984709664
106041,0.7845470372835177
106044,0.159493224130843
106053,0.6573348135667845
106054,0.09314770701181943
106065,0.7138031452418442
106081,0.3388108567479448
106083,0.40154406383495184
106087,0.2978673746160899
106090,0.7768939675663965
106101,0.17988750710869
106102,0.312296199034128
106109,0.40216663554390186
106116,0.49376203357249865
106150,0.08557264251839579
106155,0.6690209417278251
106166,0.09200438700331359
106176,0.7629879945192957
106189,0.21975490578979442
106199,0.5813022067432815
106205,0.5993641310091364
106206,0.5758567393609233
106211,0.27224738772217855
106214,0.25890412536364804
106216,0.3926741684079054
106217,0.32693523024099214
106225,0.34735051384529314
106249,0.39025240344187573
106256,0.5498287725723826
106258,0.2561063062420588
106261,0.31296815723803484
106262,0.6061915199767466
106264,0.09041007814870795
106271,0.3067702197784807
106276,0.26259504597848693
106277,0.6229405752887818
106286,0.5040650871313451
106293,0.2245606214016729
106295,0.39213964303576787
106296,0.30830737595641505
106297,0.6720718872850683
106298,0.3335600464525549
106311,0.21789000123482435
106314,0.5070286465909256
106320,0.37028858590396935
106334,0.3624518280323323
106346,0.677292075952292
106347,0.18480762565826192
106349,0.31521591676821475
106354,0.4529406347628355
106360,0.24329393744261937
106373,0.5953509768123167
106377,0.4183496795497231
106386,0.6796183155188825
106387,0.21549572095255515
106391,0.2706749628858397
106401,0.7663301384167749
106411,0.6297149710649869
106413,0.7999759922232809
106426,0.4872806261532482
106427,0.3771114618723132
106428,0.6624642304386005
106434,0.32606077696085123
106438,0.3023538945618407
106440,0.3595419674531428
106441,0.19122024360156314
106452,0.5455608074055794
106453,0.3714538814994878
106454,0.22077350739682486
106457,0.6813872287202651
106484,0.30268824151491874
106488,0.6784801759823152
106491,0.7074955560781535
106514,0.5976416123444523
106527,0.5570892661673595
106528,0.3898948094922863
106529,0.10410176387560187
106534,0.5923713153427843
106550,0.6734785752889234
106577,0.2178131075103642
106585,0.5170140420109176
106590,0.10739497588352549
106607,0.3739216626236198
106610,0.5724901314555669
106611,0.3880188774045782
106612,0.35368154747168074
106624,0.31523524061662084
106631,0.07879703484446762
106647,0.8249408390488078
106660,0.7249534949419119
106674,0.21341248266762197
106687,0.23093093991614577
106712,0.3855888932628832
106713,0.4546214614355322
106717,0.44891182674121116
106720,0.30918472555849025
106721,0.5688220288635196
106724,0.43929885031547644
106735,0.5390359505871762
106739,0.32570432715312997
106740,0.42219309537918037
106754,0.4105533156598811
106760,0.8112126822692897
106761,0.5071803404538435
106784,0.6918559898394647
106787,0.43561925705887206
106797,0.12020208932609333
106798,0.5009826393037039
106802,0.7120124176580509
106803,0.39893359862726435
106804,0.7825692620090982
106805,0.2240970928834117
106810,0.631625716858233
106812,0.7206817468472128
106813,0.5197035979974202
106817,0.5508535170434206
106822,0.45213189867610276
106823,0.17043302489791043
106827,0.2001535659746194
106841,0.5555943050993526
106851,0.7703611652956328
106852,0.4106432081096335
106853,0.5824929878428066
106854,0.8655205881444905
106861,0.36437039077082917
106873,0.4030235027140918
106877,0.2747871155344707
106878,0.10971088202595806
106881,0.5845934243524042
106900,0.1342533713169836
106906,0.22062326779407407
106907,0.546445829436537
106914,0.7316627708077261
106916,0.5349756004403775
106924,0.18866850532852006
106931,0.41230649191234336
106936,0.4265106162789582
106937,0.635689161915537
106938,0.15342883933681845
106939,0.6033913373290853
106943,0.4510341599040176
106944,0.7146128683627069
106967,0.42067130160488586
106980,0.265179253601439
106986,0.36052673261914525
106987,0.16012683804560984
106990,0.20069589882797695
107013,0.139325594040458
107023,0.5210331318019089
107033,0.27226749356357566
107037,0.555519709120601
107048,0.24481272135503848
107071,0.2778226713131814
107081,0.07991201553038589
107113,0.5511962744025386
107130,0.43768602610746665
107131,0.1874784639540244
107145,0.5346779601696319
107156,0.6199599044311777
107219,0.44057726967030536
107222,0.4902498462250105
107223,0.8520795978408099
107232,0.6199827970055924
107245,0.49896475485564673
107246,0.5361891862057491
107247,0.6940455806584062
107256,0.12199789142013619
107259,0.10524795158116056
107260,0.1438788680394277
107279,0.7166285879719043
107280,0.3980212384358754
107281,0.24409916048503594
107285,0.34237044970244257
107329,0.13163443150748513
107337,0.6632856913767687
107349,0.49667047474010856
107350,0.2422499643364174
107351,0.14673591725364496
107359,0.6657506901398048
107391,0.6540448010317991
107394,0.24366878162392572
107395,0.17362123766070825
107406,0.26931455354741485
107416,0.48510895863501613
107417,0.3711491394145423
107418,0.40467388797975046
107419,0.3787843414294265
107444,0.06539025540244478
107445,0.3064855930123507
107446,0.6137019502407908
107460,0.6748506915784537
107470,0.31873337536893653
107475,0.4392639830581126
107520,0.1697583596207128
107526,0.5682960812634281
107527,0.1647421944879845
107530,0.09355512047626811
107532,0.5872158808603483
107534,0.4669944456341953
107535,0.5425439231828749
107554,0.7499530987573567
107556,0.21423070180850282
107559,0.6096524735461807
107561,0.08975374214639323
107564,0.46428455832922666
107566,0.09705260591125542
107571,0.3084400155902965
107590,0.7650747049551897
107602,0.4966417126520498
107625,0.4122206303295466
107626,0.8670925341081485
107635,0.18407894725957583
107636,0.49138569898301643
107645,0.23124966830986107
107652,0.7161718721145874
107655,0.31022390791854626
107668,0.404224947244219
107670,0.21347050378457375
107677,0.12575701333506806
107680,0.7452439380017938
107683,0.7325459326119107
107684,0.12068892794732076
107691,0.39316559730659945
107692,0.4556084857685824
107703,0.25771950090658835
107709,0.09393954424880335
107710,0.646686551814744
107721,0.6649261274687853
107725,0.7482774385611943
107727,0.40302765227048415
107739,0.11717259712089281
107740,0.4717058147464679
107741,0.4595176093973135
107747,0.2321777266678117
107765,0.8519564490462248
107768,0.1059048789623151
107775,0.5882495458001775
107782,0.8108316013596724
107790,0.27150380535683827
107801,0.28600814614662917
107807,0.18765422836215295
107811,0.3231243034033973
107817,0.5089110361397337
107826,0.2801726067811773
107838,0.6360536959188113
107839,0.41318708880608096
107843,0.5360886241814425
107847,0.6036768185747157
107849,0.7146481462352193
107850,0.5802884302541278
107867,0.6679119792062376
107871,0.5181094362387094
107908,0.24169988253968056
107913,0.4948743892281118
107927,0.1621836339261636
107931,0.4399349401452472
107955,0.2595822157157133
107962,0.635788420184358
107977,0.41518709651172814
107978,0.5547448830376813
107993,0.20500913826867567
108010,0.42087591800596563
108016,0.4616604724448192
108018,0.8485010255314095
108027,0.765467525473034
108045,0.802838842106237
108069,0.39263757994901044
108082,0.11984679840821261
108089,0.5527495851218197
108092,0.33544730738212325
108106,0.22758608120961793
108112,0.4899381594841082
108120,0.5334002670855479
108122,0.7621521170780027
108135,0.31836930570413985
108170,0.16816666986999654
108171,0.484035823596885
108177,0.12660830470775034
108180,0.45414439658510924
108183,0.21742540811819933
108184,0.09720203523756428
108185,0.21318663286387313
108192,0.6205561406229023
108195,0.6810183641857671
108196,0.5715994113076646
108218,0.2490467174394269
108219,0.6772917606899962
108243,0.35943543323172955
108249,0.14606597794595216
108251,0.15262770405287887
108274,0.43090776956382415
108280,0.8518008061099174
108289,0.4197941501382468
108292,0.2888598661726212
